campagne,date,jour,variable,groupe,valeur,date_year,date_month,date_week,jour_year,jour_month,jour_week
2023-2024,2023-11-13,1970-01-01 00:00:00.000000028,DOSES(J07E1),65 ans et plus,214073,2023,11,46,1970,1,1
2023-2024,2023-11-13,1970-01-01 00:00:00.000000028,ACTE(VGP),moins de 65 ans,28483,2023,11,46,1970,1,1
2023-2024,2023-11-13,1970-01-01 00:00:00.000000028,DOSES(J07E1),moins de 65 ans,56686,2023,11,46,1970,1,1
2023-2024,2023-11-14,1970-01-01 00:00:00.000000029,ACTE(VGP),65 ans et plus,142255,2023,11,46,1970,1,1
2023-2024,2023-11-14,1970-01-01 00:00:00.000000029,DOSES(J07E1),65 ans et plus,235527,2023,11,46,1970,1,1
2023-2024,2023-11-14,1970-01-01 00:00:00.000000029,ACTE(VGP),moins de 65 ans,29755,2023,11,46,1970,1,1
2023-2024,2023-11-14,1970-01-01 00:00:00.000000029,DOSES(J07E1),moins de 65 ans,57133,2023,11,46,1970,1,1
2023-2024,2023-11-15,1970-01-01 00:00:00.000000030,ACTE(VGP),65 ans et plus,111556,2023,11,46,1970,1,1
2023-2024,2023-11-15,1970-01-01 00:00:00.000000030,DOSES(J07E1),65 ans et plus,186627,2023,11,46,1970,1,1
2023-2024,2023-11-15,1970-01-01 00:00:00.000000030,ACTE(VGP),moins de 65 ans,26722,2023,11,46,1970,1,1
2023-2024,2023-11-15,1970-01-01 00:00:00.000000030,DOSES(J07E1),moins de 65 ans,51264,2023,11,46,1970,1,1
2023-2024,2023-11-16,1970-01-01 00:00:00.000000031,ACTE(VGP),65 ans et plus,103550,2023,11,46,1970,1,1
2023-2024,2023-11-16,1970-01-01 00:00:00.000000031,DOSES(J07E1),65 ans et plus,169419,2023,11,46,1970,1,1
2023-2024,2023-11-16,1970-01-01 00:00:00.000000031,ACTE(VGP),moins de 65 ans,23903,2023,11,46,1970,1,1
2023-2024,2023-11-16,1970-01-01 00:00:00.000000031,DOSES(J07E1),moins de 65 ans,45106,2023,11,46,1970,1,1
2023-2024,2023-11-17,1970-01-01 00:00:00.000000032,ACTE(VGP),65 ans et plus,102840,2023,11,46,1970,1,1
2023-2024,2023-11-17,1970-01-01 00:00:00.000000032,DOSES(J07E1),65 ans et plus,164936,2023,11,46,1970,1,1
2023-2024,2023-11-17,1970-01-01 00:00:00.000000032,ACTE(VGP),moins de 65 ans,29866,2023,11,46,1970,1,1
2023-2024,2023-11-17,1970-01-01 00:00:00.000000032,DOSES(J07E1),moins de 65 ans,52249,2023,11,46,1970,1,1
2023-2024,2023-11-18,1970-01-01 00:00:00.000000033,ACTE(VGP),65 ans et plus,26647,2023,11,46,1970,1,1
2023-2024,2023-11-18,1970-01-01 00:00:00.000000033,DOSES(J07E1),65 ans et plus,55835,2023,11,46,1970,1,1
2023-2024,2023-11-18,1970-01-01 00:00:00.000000033,ACTE(VGP),moins de 65 ans,17214,2023,11,46,1970,1,1
2023-2024,2023-11-18,1970-01-01 00:00:00.000000033,DOSES(J07E1),moins de 65 ans,31942,2023,11,46,1970,1,1
2023-2024,2023-11-19,1970-01-01 00:00:00.000000034,ACTE(VGP),65 ans et plus,211,2023,11,46,1970,1,1
2023-2024,2023-11-19,1970-01-01 00:00:00.000000034,DOSES(J07E1),65 ans et plus,608,2023,11,46,1970,1,1
2023-2024,2023-11-19,1970-01-01 00:00:00.000000034,ACTE(VGP),moins de 65 ans,163,2023,11,46,1970,1,1
2023-2024,2023-11-19,1970-01-01 00:00:00.000000034,DOSES(J07E1),moins de 65 ans,443,2023,11,46,1970,1,1
2023-2024,2023-11-20,1970-01-01 00:00:00.000000035,ACTE(VGP),65 ans et plus,95141,2023,11,47,1970,1,1
2023-2024,2023-11-20,1970-01-01 00:00:00.000000035,DOSES(J07E1),65 ans et plus,148910,2023,11,47,1970,1,1
2023-2024,2023-11-20,1970-01-01 00:00:00.000000035,ACTE(VGP),moins de 65 ans,23549,2023,11,47,1970,1,1
2023-2024,2023-11-20,1970-01-01 00:00:00.000000035,DOSES(J07E1),moins de 65 ans,43661,2023,11,47,1970,1,1
2023-2024,2023-11-21,1970-01-01 00:00:00.000000036,ACTE(VGP),65 ans et plus,107664,2023,11,47,1970,1,1
2023-2024,2023-11-21,1970-01-01 00:00:00.000000036,DOSES(J07E1),65 ans et plus,165047,2023,11,47,1970,1,1
2023-2024,2023-11-21,1970-01-01 00:00:00.000000036,ACTE(VGP),moins de 65 ans,24741,2023,11,47,1970,1,1
2023-2024,2023-11-21,1970-01-01 00:00:00.000000036,DOSES(J07E1),moins de 65 ans,44373,2023,11,47,1970,1,1
2023-2024,2023-11-22,1970-01-01 00:00:00.000000037,ACTE(VGP),65 ans et plus,78683,2023,11,47,1970,1,1
2023-2024,2023-11-22,1970-01-01 00:00:00.000000037,DOSES(J07E1),65 ans et plus,123742,2023,11,47,1970,1,1
2023-2024,2023-11-22,1970-01-01 00:00:00.000000037,ACTE(VGP),moins de 65 ans,21286,2023,11,47,1970,1,1
2023-2024,2023-11-22,1970-01-01 00:00:00.000000037,DOSES(J07E1),moins de 65 ans,39395,2023,11,47,1970,1,1
2023-2024,2023-11-23,1970-01-01 00:00:00.000000038,ACTE(VGP),65 ans et plus,80829,2023,11,47,1970,1,1
2023-2024,2023-11-23,1970-01-01 00:00:00.000000038,DOSES(J07E1),65 ans et plus,125475,2023,11,47,1970,1,1
2023-2024,2023-11-23,1970-01-01 00:00:00.000000038,ACTE(VGP),moins de 65 ans,20648,2023,11,47,1970,1,1
2023-2024,2023-11-23,1970-01-01 00:00:00.000000038,DOSES(J07E1),moins de 65 ans,37328,2023,11,47,1970,1,1
2023-2024,2023-11-24,1970-01-01 00:00:00.000000039,ACTE(VGP),65 ans et plus,78890,2023,11,47,1970,1,1
2023-2024,2023-11-24,1970-01-01 00:00:00.000000039,DOSES(J07E1),65 ans et plus,120489,2023,11,47,1970,1,1
2023-2024,2023-11-24,1970-01-01 00:00:00.000000039,ACTE(VGP),moins de 65 ans,25275,2023,11,47,1970,1,1
2023-2024,2023-11-24,1970-01-01 00:00:00.000000039,DOSES(J07E1),moins de 65 ans,42706,2023,11,47,1970,1,1
2023-2024,2023-11-25,1970-01-01 00:00:00.000000040,ACTE(VGP),65 ans et plus,21630,2023,11,47,1970,1,1
2023-2024,2023-11-25,1970-01-01 00:00:00.000000040,DOSES(J07E1),65 ans et plus,42430,2023,11,47,1970,1,1
2023-2024,2023-11-25,1970-01-01 00:00:00.000000040,ACTE(VGP),moins de 65 ans,14107,2023,11,47,1970,1,1
2023-2024,2023-11-25,1970-01-01 00:00:00.000000040,DOSES(J07E1),moins de 65 ans,25784,2023,11,47,1970,1,1
2023-2024,2023-11-26,1970-01-01 00:00:00.000000041,ACTE(VGP),65 ans et plus,145,2023,11,47,1970,1,1
2023-2024,2023-11-26,1970-01-01 00:00:00.000000041,DOSES(J07E1),65 ans et plus,373,2023,11,47,1970,1,1
2023-2024,2023-11-26,1970-01-01 00:00:00.000000041,ACTE(VGP),moins de 65 ans,169,2023,11,47,1970,1,1
2023-2024,2023-11-26,1970-01-01 00:00:00.000000041,DOSES(J07E1),moins de 65 ans,340,2023,11,47,1970,1,1
2023-2024,2023-11-27,1970-01-01 00:00:00.000000042,ACTE(VGP),65 ans et plus,69847,2023,11,48,1970,1,1
2023-2024,2023-11-27,1970-01-01 00:00:00.000000042,DOSES(J07E1),65 ans et plus,105969,2023,11,48,1970,1,1
2023-2024,2023-11-27,1970-01-01 00:00:00.000000042,ACTE(VGP),moins de 65 ans,18791,2023,11,48,1970,1,1
2023-2024,2023-11-27,1970-01-01 00:00:00.000000042,DOSES(J07E1),moins de 65 ans,34569,2023,11,48,1970,1,1
2023-2024,2023-11-28,1970-01-01 00:00:00.000000043,ACTE(VGP),65 ans et plus,83264,2023,11,48,1970,1,1
2023-2024,2023-11-28,1970-01-01 00:00:00.000000043,DOSES(J07E1),65 ans et plus,122574,2023,11,48,1970,1,1
2023-2024,2023-11-28,1970-01-01 00:00:00.000000043,ACTE(VGP),moins de 65 ans,20484,2023,11,48,1970,1,1
2023-2024,2023-11-28,1970-01-01 00:00:00.000000043,DOSES(J07E1),moins de 65 ans,36585,2023,11,48,1970,1,1
2023-2024,2023-11-29,1970-01-01 00:00:00.000000044,ACTE(VGP),65 ans et plus,60762,2023,11,48,1970,1,1
2023-2024,2023-11-29,1970-01-01 00:00:00.000000044,DOSES(J07E1),65 ans et plus,93716,2023,11,48,1970,1,1
2023-2024,2023-11-29,1970-01-01 00:00:00.000000044,ACTE(VGP),moins de 65 ans,18143,2023,11,48,1970,1,1
2023-2024,2023-11-29,1970-01-01 00:00:00.000000044,DOSES(J07E1),moins de 65 ans,33570,2023,11,48,1970,1,1
2023-2024,2023-11-30,1970-01-01 00:00:00.000000045,ACTE(VGP),65 ans et plus,63289,2023,11,48,1970,1,1
2023-2024,2023-11-30,1970-01-01 00:00:00.000000045,DOSES(J07E1),65 ans et plus,94177,2023,11,48,1970,1,1
2023-2024,2023-11-30,1970-01-01 00:00:00.000000045,ACTE(VGP),moins de 65 ans,17375,2023,11,48,1970,1,1
2023-2024,2023-11-30,1970-01-01 00:00:00.000000045,DOSES(J07E1),moins de 65 ans,31418,2023,11,48,1970,1,1
2023-2024,2023-12-01,1970-01-01 00:00:00.000000046,ACTE(VGP),65 ans et plus,62594,2023,12,48,1970,1,1
2023-2024,2023-12-01,1970-01-01 00:00:00.000000046,DOSES(J07E1),65 ans et plus,91116,2023,12,48,1970,1,1
2023-2024,2023-12-01,1970-01-01 00:00:00.000000046,ACTE(VGP),moins de 65 ans,21350,2023,12,48,1970,1,1
2023-2024,2023-12-01,1970-01-01 00:00:00.000000046,DOSES(J07E1),moins de 65 ans,35154,2023,12,48,1970,1,1
2023-2024,2023-12-02,1970-01-01 00:00:00.000000047,ACTE(VGP),65 ans et plus,18175,2023,12,48,1970,1,1
2023-2024,2023-12-02,1970-01-01 00:00:00.000000047,DOSES(J07E1),65 ans et plus,32141,2023,12,48,1970,1,1
2023-2024,2023-12-02,1970-01-01 00:00:00.000000047,ACTE(VGP),moins de 65 ans,12480,2023,12,48,1970,1,1
2023-2024,2023-12-02,1970-01-01 00:00:00.000000047,DOSES(J07E1),moins de 65 ans,21756,2023,12,48,1970,1,1
2023-2024,2023-12-03,1970-01-01 00:00:00.000000048,ACTE(VGP),65 ans et plus,151,2023,12,48,1970,1,1
2023-2024,2023-12-03,1970-01-01 00:00:00.000000048,DOSES(J07E1),65 ans et plus,351,2023,12,48,1970,1,1
2023-2024,2023-12-03,1970-01-01 00:00:00.000000048,ACTE(VGP),moins de 65 ans,183,2023,12,48,1970,1,1
2023-2024,2023-12-03,1970-01-01 00:00:00.000000048,DOSES(J07E1),moins de 65 ans,353,2023,12,48,1970,1,1
2023-2024,2023-12-04,1970-01-01 00:00:00.000000049,ACTE(VGP),65 ans et plus,52991,2023,12,49,1970,1,1
2023-2024,2023-12-04,1970-01-01 00:00:00.000000049,DOSES(J07E1),65 ans et plus,76705,2023,12,49,1970,1,1
2023-2024,2023-12-04,1970-01-01 00:00:00.000000049,ACTE(VGP),moins de 65 ans,16318,2023,12,49,1970,1,1
2023-2024,2023-12-04,1970-01-01 00:00:00.000000049,DOSES(J07E1),moins de 65 ans,27687,2023,12,49,1970,1,1
2023-2024,2023-12-05,1970-01-01 00:00:00.000000050,ACTE(VGP),65 ans et plus,63320,2023,12,49,1970,1,1
2023-2024,2023-12-05,1970-01-01 00:00:00.000000050,DOSES(J07E1),65 ans et plus,90360,2023,12,49,1970,1,1
2023-2024,2023-12-05,1970-01-01 00:00:00.000000050,ACTE(VGP),moins de 65 ans,17137,2023,12,49,1970,1,1
2023-2024,2023-12-05,1970-01-01 00:00:00.000000050,DOSES(J07E1),moins de 65 ans,29270,2023,12,49,1970,1,1
2023-2024,2023-12-06,1970-01-01 00:00:00.000000051,ACTE(VGP),65 ans et plus,46721,2023,12,49,1970,1,1
2023-2024,2023-12-06,1970-01-01 00:00:00.000000051,DOSES(J07E1),65 ans et plus,69153,2023,12,49,1970,1,1
2023-2024,2023-12-06,1970-01-01 00:00:00.000000051,ACTE(VGP),moins de 65 ans,14921,2023,12,49,1970,1,1
2023-2024,2023-12-06,1970-01-01 00:00:00.000000051,DOSES(J07E1),moins de 65 ans,26224,2023,12,49,1970,1,1
2023-2024,2023-12-07,1970-01-01 00:00:00.000000052,ACTE(VGP),65 ans et plus,51810,2023,12,49,1970,1,1
2023-2024,2023-12-07,1970-01-01 00:00:00.000000052,DOSES(J07E1),65 ans et plus,74786,2023,12,49,1970,1,1
2023-2024,2023-12-07,1970-01-01 00:00:00.000000052,ACTE(VGP),moins de 65 ans,15986,2023,12,49,1970,1,1
2023-2024,2023-12-07,1970-01-01 00:00:00.000000052,DOSES(J07E1),moins de 65 ans,26524,2023,12,49,1970,1,1
2023-2024,2023-12-08,1970-01-01 00:00:00.000000053,ACTE(VGP),65 ans et plus,50129,2023,12,49,1970,1,1
2023-2024,2023-12-08,1970-01-01 00:00:00.000000053,DOSES(J07E1),65 ans et plus,70281,2023,12,49,1970,1,1
2023-2024,2023-12-08,1970-01-01 00:00:00.000000053,ACTE(VGP),moins de 65 ans,18755,2023,12,49,1970,1,1
2023-2024,2023-12-08,1970-01-01 00:00:00.000000053,DOSES(J07E1),moins de 65 ans,29992,2023,12,49,1970,1,1
2023-2024,2023-12-09,1970-01-01 00:00:00.000000054,ACTE(VGP),65 ans et plus,13277,2023,12,49,1970,1,1
2023-2024,2023-12-09,1970-01-01 00:00:00.000000054,DOSES(J07E1),65 ans et plus,22842,2023,12,49,1970,1,1
2023-2024,2023-12-09,1970-01-01 00:00:00.000000054,ACTE(VGP),moins de 65 ans,10188,2023,12,49,1970,1,1
2023-2024,2023-12-09,1970-01-01 00:00:00.000000054,DOSES(J07E1),moins de 65 ans,17685,2023,12,49,1970,1,1
2023-2024,2023-12-10,1970-01-01 00:00:00.000000055,ACTE(VGP),65 ans et plus,119,2023,12,49,1970,1,1
2023-2024,2023-12-10,1970-01-01 00:00:00.000000055,DOSES(J07E1),65 ans et plus,192,2023,12,49,1970,1,1
2023-2024,2023-12-10,1970-01-01 00:00:00.000000055,ACTE(VGP),moins de 65 ans,174,2023,12,49,1970,1,1
2023-2024,2023-12-10,1970-01-01 00:00:00.000000055,DOSES(J07E1),moins de 65 ans,355,2023,12,49,1970,1,1
2023-2024,2023-12-11,1970-01-01 00:00:00.000000056,ACTE(VGP),65 ans et plus,40992,2023,12,50,1970,1,1
2023-2024,2023-12-11,1970-01-01 00:00:00.000000056,DOSES(J07E1),65 ans et plus,58286,2023,12,50,1970,1,1
2023-2024,2023-12-11,1970-01-01 00:00:00.000000056,ACTE(VGP),moins de 65 ans,14081,2023,12,50,1970,1,1
2023-2024,2023-12-11,1970-01-01 00:00:00.000000056,DOSES(J07E1),moins de 65 ans,23224,2023,12,50,1970,1,1
2023-2024,2023-12-12,1970-01-01 00:00:00.000000057,ACTE(VGP),65 ans et plus,43464,2023,12,50,1970,1,1
2023-2024,2023-12-12,1970-01-01 00:00:00.000000057,DOSES(J07E1),65 ans et plus,60320,2023,12,50,1970,1,1
2023-2024,2023-12-12,1970-01-01 00:00:00.000000057,ACTE(VGP),moins de 65 ans,14349,2023,12,50,1970,1,1
2023-2024,2023-12-12,1970-01-01 00:00:00.000000057,DOSES(J07E1),moins de 65 ans,22916,2023,12,50,1970,1,1
2023-2024,2023-12-13,1970-01-01 00:00:00.000000058,ACTE(VGP),65 ans et plus,32619,2023,12,50,1970,1,1
2023-2024,2023-12-13,1970-01-01 00:00:00.000000058,DOSES(J07E1),65 ans et plus,46069,2023,12,50,1970,1,1
2023-2024,2023-12-13,1970-01-01 00:00:00.000000058,ACTE(VGP),moins de 65 ans,12203,2023,12,50,1970,1,1
2023-2024,2023-12-13,1970-01-01 00:00:00.000000058,DOSES(J07E1),moins de 65 ans,20515,2023,12,50,1970,1,1
2023-2024,2023-12-14,1970-01-01 00:00:00.000000059,ACTE(VGP),65 ans et plus,37864,2023,12,50,1970,1,1
2023-2024,2023-12-14,1970-01-01 00:00:00.000000059,DOSES(J07E1),65 ans et plus,53286,2023,12,50,1970,1,1
2023-2024,2023-12-14,1970-01-01 00:00:00.000000059,ACTE(VGP),moins de 65 ans,13292,2023,12,50,1970,1,1
2023-2024,2023-12-14,1970-01-01 00:00:00.000000059,DOSES(J07E1),moins de 65 ans,21688,2023,12,50,1970,1,1
2023-2024,2023-12-15,1970-01-01 00:00:00.000000060,ACTE(VGP),65 ans et plus,36273,2023,12,50,1970,1,1
2023-2024,2023-12-15,1970-01-01 00:00:00.000000060,DOSES(J07E1),65 ans et plus,50499,2023,12,50,1970,1,1
2023-2024,2023-12-15,1970-01-01 00:00:00.000000060,ACTE(VGP),moins de 65 ans,15482,2023,12,50,1970,1,1
2023-2024,2023-12-15,1970-01-01 00:00:00.000000060,DOSES(J07E1),moins de 65 ans,23877,2023,12,50,1970,1,1
2023-2024,2023-12-16,1970-01-01 00:00:00.000000061,ACTE(VGP),65 ans et plus,11619,2023,12,50,1970,1,1
2023-2024,2023-12-16,1970-01-01 00:00:00.000000061,DOSES(J07E1),65 ans et plus,18144,2023,12,50,1970,1,1
2023-2024,2023-12-16,1970-01-01 00:00:00.000000061,ACTE(VGP),moins de 65 ans,9035,2023,12,50,1970,1,1
2023-2024,2023-12-16,1970-01-01 00:00:00.000000061,DOSES(J07E1),moins de 65 ans,14506,2023,12,50,1970,1,1
2023-2024,2023-12-17,1970-01-01 00:00:00.000000062,ACTE(VGP),65 ans et plus,145,2023,12,50,1970,1,1
2023-2024,2023-12-17,1970-01-01 00:00:00.000000062,DOSES(J07E1),65 ans et plus,200,2023,12,50,1970,1,1
2023-2024,2023-12-17,1970-01-01 00:00:00.000000062,ACTE(VGP),moins de 65 ans,140,2023,12,50,1970,1,1
2023-2024,2023-12-17,1970-01-01 00:00:00.000000062,DOSES(J07E1),moins de 65 ans,333,2023,12,50,1970,1,1
2023-2024,2023-12-18,1970-01-01 00:00:00.000000063,ACTE(VGP),65 ans et plus,27432,2023,12,51,1970,1,1
2023-2024,2023-12-18,1970-01-01 00:00:00.000000063,DOSES(J07E1),65 ans et plus,37720,2023,12,51,1970,1,1
2023-2024,2023-12-18,1970-01-01 00:00:00.000000063,ACTE(VGP),moins de 65 ans,11618,2023,12,51,1970,1,1
2023-2024,2023-12-18,1970-01-01 00:00:00.000000063,DOSES(J07E1),moins de 65 ans,18296,2023,12,51,1970,1,1
2023-2024,2023-12-19,1970-01-01 00:00:00.000000064,ACTE(VGP),65 ans et plus,27983,2023,12,51,1970,1,1
2023-2024,2023-12-19,1970-01-01 00:00:00.000000064,DOSES(J07E1),65 ans et plus,38774,2023,12,51,1970,1,1
2023-2024,2023-12-19,1970-01-01 00:00:00.000000064,ACTE(VGP),moins de 65 ans,11355,2023,12,51,1970,1,1
2023-2024,2023-12-19,1970-01-01 00:00:00.000000064,DOSES(J07E1),moins de 65 ans,17797,2023,12,51,1970,1,1
2023-2024,2023-12-20,1970-01-01 00:00:00.000000065,ACTE(VGP),65 ans et plus,17798,2023,12,51,1970,1,1
2023-2024,2023-12-20,1970-01-01 00:00:00.000000065,DOSES(J07E1),65 ans et plus,25972,2023,12,51,1970,1,1
2023-2024,2023-12-20,1970-01-01 00:00:00.000000065,ACTE(VGP),moins de 65 ans,8780,2023,12,51,1970,1,1
2023-2024,2023-12-20,1970-01-01 00:00:00.000000065,DOSES(J07E1),moins de 65 ans,14240,2023,12,51,1970,1,1
2023-2024,2023-12-21,1970-01-01 00:00:00.000000066,ACTE(VGP),65 ans et plus,16079,2023,12,51,1970,1,1
2023-2024,2023-12-21,1970-01-01 00:00:00.000000066,DOSES(J07E1),65 ans et plus,23821,2023,12,51,1970,1,1
2023-2024,2023-12-21,1970-01-01 00:00:00.000000066,ACTE(VGP),moins de 65 ans,7939,2023,12,51,1970,1,1
2023-2024,2023-12-21,1970-01-01 00:00:00.000000066,DOSES(J07E1),moins de 65 ans,13035,2023,12,51,1970,1,1
2023-2024,2023-12-22,1970-01-01 00:00:00.000000067,ACTE(VGP),65 ans et plus,13489,2023,12,51,1970,1,1
2023-2024,2023-12-22,1970-01-01 00:00:00.000000067,DOSES(J07E1),65 ans et plus,19936,2023,12,51,1970,1,1
2023-2024,2023-12-22,1970-01-01 00:00:00.000000067,ACTE(VGP),moins de 65 ans,7933,2023,12,51,1970,1,1
2023-2024,2023-12-22,1970-01-01 00:00:00.000000067,DOSES(J07E1),moins de 65 ans,12828,2023,12,51,1970,1,1
2023-2024,2023-12-23,1970-01-01 00:00:00.000000068,ACTE(VGP),65 ans et plus,3590,2023,12,51,1970,1,1
2023-2024,2023-12-23,1970-01-01 00:00:00.000000068,DOSES(J07E1),65 ans et plus,6571,2023,12,51,1970,1,1
2023-2024,2023-12-23,1970-01-01 00:00:00.000000068,ACTE(VGP),moins de 65 ans,3215,2023,12,51,1970,1,1
2023-2024,2023-12-23,1970-01-01 00:00:00.000000068,DOSES(J07E1),moins de 65 ans,6206,2023,12,51,1970,1,1
2023-2024,2023-12-24,1970-01-01 00:00:00.000000069,ACTE(VGP),65 ans et plus,34,2023,12,51,1970,1,1
2023-2024,2023-12-24,1970-01-01 00:00:00.000000069,DOSES(J07E1),65 ans et plus,66,2023,12,51,1970,1,1
2023-2024,2023-12-24,1970-01-01 00:00:00.000000069,ACTE(VGP),moins de 65 ans,32,2023,12,51,1970,1,1
2023-2024,2023-12-24,1970-01-01 00:00:00.000000069,DOSES(J07E1),moins de 65 ans,104,2023,12,51,1970,1,1
2023-2024,2023-12-25,1970-01-01 00:00:00.000000070,ACTE(VGP),65 ans et plus,39,2023,12,52,1970,1,1
2023-2024,2023-12-25,1970-01-01 00:00:00.000000070,DOSES(J07E1),65 ans et plus,56,2023,12,52,1970,1,1
2023-2024,2023-12-25,1970-01-01 00:00:00.000000070,ACTE(VGP),moins de 65 ans,33,2023,12,52,1970,1,1
2023-2024,2023-12-25,1970-01-01 00:00:00.000000070,DOSES(J07E1),moins de 65 ans,66,2023,12,52,1970,1,1
2023-2024,2023-12-26,1970-01-01 00:00:00.000000071,ACTE(VGP),65 ans et plus,7874,2023,12,52,1970,1,1
2023-2024,2023-12-26,1970-01-01 00:00:00.000000071,DOSES(J07E1),65 ans et plus,11661,2023,12,52,1970,1,1
2023-2024,2023-12-26,1970-01-01 00:00:00.000000071,ACTE(VGP),moins de 65 ans,4640,2023,12,52,1970,1,1
2023-2024,2023-12-26,1970-01-01 00:00:00.000000071,DOSES(J07E1),moins de 65 ans,7761,2023,12,52,1970,1,1
2023-2024,2023-12-27,1970-01-01 00:00:00.000000072,ACTE(VGP),65 ans et plus,8479,2023,12,52,1970,1,1
2023-2024,2023-12-27,1970-01-01 00:00:00.000000072,DOSES(J07E1),65 ans et plus,12304,2023,12,52,1970,1,1
2023-2024,2023-12-27,1970-01-01 00:00:00.000000072,ACTE(VGP),moins de 65 ans,4951,2023,12,52,1970,1,1
2023-2024,2023-12-27,1970-01-01 00:00:00.000000072,DOSES(J07E1),moins de 65 ans,8234,2023,12,52,1970,1,1
2023-2024,2023-12-28,1970-01-01 00:00:00.000000073,ACTE(VGP),65 ans et plus,9561,2023,12,52,1970,1,1
2023-2024,2023-12-28,1970-01-01 00:00:00.000000073,DOSES(J07E1),65 ans et plus,13389,2023,12,52,1970,1,1
2023-2024,2023-12-28,1970-01-01 00:00:00.000000073,ACTE(VGP),moins de 65 ans,5231,2023,12,52,1970,1,1
2023-2024,2023-12-28,1970-01-01 00:00:00.000000073,DOSES(J07E1),moins de 65 ans,8499,2023,12,52,1970,1,1
2023-2024,2023-12-29,1970-01-01 00:00:00.000000074,ACTE(VGP),65 ans et plus,9193,2023,12,52,1970,1,1
2023-2024,2023-12-29,1970-01-01 00:00:00.000000074,DOSES(J07E1),65 ans et plus,13621,2023,12,52,1970,1,1
2023-2024,2023-12-29,1970-01-01 00:00:00.000000074,ACTE(VGP),moins de 65 ans,5532,2023,12,52,1970,1,1
2023-2024,2023-12-29,1970-01-01 00:00:00.000000074,DOSES(J07E1),moins de 65 ans,8973,2023,12,52,1970,1,1
2023-2024,2023-12-30,1970-01-01 00:00:00.000000075,ACTE(VGP),65 ans et plus,3584,2023,12,52,1970,1,1
2023-2024,2023-12-30,1970-01-01 00:00:00.000000075,DOSES(J07E1),65 ans et plus,5778,2023,12,52,1970,1,1
2023-2024,2023-12-30,1970-01-01 00:00:00.000000075,ACTE(VGP),moins de 65 ans,2757,2023,12,52,1970,1,1
2023-2024,2023-12-30,1970-01-01 00:00:00.000000075,DOSES(J07E1),moins de 65 ans,4963,2023,12,52,1970,1,1
2023-2024,2023-12-31,1970-01-01 00:00:00.000000076,ACTE(VGP),65 ans et plus,35,2023,12,52,1970,1,1
2023-2024,2023-12-31,1970-01-01 00:00:00.000000076,DOSES(J07E1),65 ans et plus,96,2023,12,52,1970,1,1
2023-2024,2023-12-31,1970-01-01 00:00:00.000000076,ACTE(VGP),moins de 65 ans,23,2023,12,52,1970,1,1
2023-2024,2023-12-31,1970-01-01 00:00:00.000000076,DOSES(J07E1),moins de 65 ans,119,2023,12,52,1970,1,1
2023-2024,2024-01-01,1970-01-01 00:00:00.000000077,ACTE(VGP),65 ans et plus,30,2024,1,1,1970,1,1
2023-2024,2024-01-01,1970-01-01 00:00:00.000000077,DOSES(J07E1),65 ans et plus,35,2024,1,1,1970,1,1
2023-2024,2024-01-01,1970-01-01 00:00:00.000000077,ACTE(VGP),moins de 65 ans,19,2024,1,1,1970,1,1
2023-2024,2024-01-01,1970-01-01 00:00:00.000000077,DOSES(J07E1),moins de 65 ans,63,2024,1,1,1970,1,1
2023-2024,2024-01-02,1970-01-01 00:00:00.000000078,ACTE(VGP),65 ans et plus,9180,2024,1,1,1970,1,1
2023-2024,2024-01-02,1970-01-01 00:00:00.000000078,DOSES(J07E1),65 ans et plus,12836,2024,1,1,1970,1,1
2023-2024,2024-01-02,1970-01-01 00:00:00.000000078,ACTE(VGP),moins de 65 ans,4597,2024,1,1,1970,1,1
2023-2024,2024-01-02,1970-01-01 00:00:00.000000078,DOSES(J07E1),moins de 65 ans,7262,2024,1,1,1970,1,1
2023-2024,2024-01-03,1970-01-01 00:00:00.000000079,ACTE(VGP),65 ans et plus,9448,2024,1,1,1970,1,1
2023-2024,2024-01-03,1970-01-01 00:00:00.000000079,DOSES(J07E1),65 ans et plus,13066,2024,1,1,1970,1,1
2023-2024,2024-01-03,1970-01-01 00:00:00.000000079,ACTE(VGP),moins de 65 ans,4236,2024,1,1,1970,1,1
2023-2024,2024-01-03,1970-01-01 00:00:00.000000079,DOSES(J07E1),moins de 65 ans,6709,2024,1,1,1970,1,1
2023-2024,2024-01-04,1970-01-01 00:00:00.000000080,ACTE(VGP),65 ans et plus,9815,2024,1,1,1970,1,1
2023-2024,2024-01-04,1970-01-01 00:00:00.000000080,DOSES(J07E1),65 ans et plus,13780,2024,1,1,1970,1,1
2023-2024,2024-01-04,1970-01-01 00:00:00.000000080,ACTE(VGP),moins de 65 ans,4293,2024,1,1,1970,1,1
2023-2024,2024-01-04,1970-01-01 00:00:00.000000080,DOSES(J07E1),moins de 65 ans,6760,2024,1,1,1970,1,1
2023-2024,2024-01-05,1970-01-01 00:00:00.000000081,ACTE(VGP),65 ans et plus,10500,2024,1,1,1970,1,1
2023-2024,2024-01-05,1970-01-01 00:00:00.000000081,DOSES(J07E1),65 ans et plus,14155,2024,1,1,1970,1,1
2023-2024,2024-01-05,1970-01-01 00:00:00.000000081,ACTE(VGP),moins de 65 ans,5440,2024,1,1,1970,1,1
2023-2024,2024-01-05,1970-01-01 00:00:00.000000081,DOSES(J07E1),moins de 65 ans,8051,2024,1,1,1970,1,1
